doc_id,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
substack:the-white-rose-a-story-of-unsurpassed-courage,0.15322228391108375,0.14742723746197847,0.3262510939520927,0.12273475073300569,0.1354051046442996,0.11495952929753997
substack:how-to-savor-gratitude-and-disarm-gratitude-traps,0.11268045634855106,0.20195076768693201,0.09987485530911652,0.18084400089412997,0.1535085141356826,0.2511414056255879
wp:posts:9750,0.1326793680775082,0.21604977524398056,0.12125756499564291,0.17836209160971042,0.11206257370259283,0.2395886263705651
wp:posts:10904,0.04822781600377189,0.1336674964836242,0.08288263921274057,0.2551366504421756,0.05731328804575952,0.4227721098119282
wp:posts:30114,0.09636609187947333,0.4013676298686094,0.0352224084111986,0.11858309835150907,0.08913716536947584,0.2593236061197337
wp:posts:11438,0.11334319287845664,0.18681617073391688,0.17179040123379635,0.13365690622735987,0.08040265844714597,0.3139906704793244
substack:buffy-the-vampire-slayer-on-independence,0.2230887264078377,0.18473819736544922,0.21760034639297937,0.09410754994185697,0.20074558677444057,0.07971959311743596
substack:ancient-wisdom-for-modern-life-five-lessons-from-miyamoto-musashis-way-of-the-warrior,0.13746357538825688,0.18900830374791605,0.3307548752412281,0.10340282073582596,0.1417123917426621,0.09765803314411083
substack:why-we-created-objective-standard,0.059344641313662155,0.12843133245562907,0.076433162998629,0.3044588045570873,0.07810851978792577,0.3532235388870668
substack:contra-tim-bray-and-co-amazon-is-a-paragon-of-virtue,0.18493382513158366,0.17979762155915305,0.19232609737370632,0.18656759021481312,0.11946543191888215,0.1369094338018616
wp:posts:11541,0.13658842466970603,0.26235247970346154,0.20940739143651718,0.1153003764237893,0.07565873603987197,0.20069259172665396
wp:posts:11799,0.1755671253353153,0.2640746581861357,0.18123008772124588,0.1296269242368918,0.1062200571664678,0.14328114735394343
wp:posts:11874,0.15192896982495774,0.22159395924247743,0.2318010760329613,0.09062458059238002,0.09127291412546507,0.21277850018175828
substack:why-we-should-celebrate-the-wealthy-going-to-space,0.15696940497128073,0.17495449651372133,0.17780650686983962,0.147163332616208,0.2249125597907854,0.11819369923816461
substack:spacex-shows-the-way-forward-let-private-industry-take-the-lead-in-space,0.13875395026024293,0.12515486064469974,0.38852567054943166,0.11657600167725114,0.11707594714435025,0.11391356972402458
wp:posts:12043,0.1886003586489072,0.235725043343366,0.08055492297800458,0.1708265607907933,0.2397306580853713,0.08456245615355736
wp:posts:12214,0.17790591884289425,0.29821410907008655,0.13510461329569082,0.12100737006098654,0.12452344323594183,0.14324454549439988
wp:posts:12409,0.1850659092102023,0.2623176397006532,0.26864382998466946,0.0733566871143736,0.1045682827050406,0.10604765128506083
wp:posts:12736,0.1231570457825656,0.3569691140613485,0.06253142026474925,0.1652621414478711,0.14415813542244377,0.14792214302102186
wp:posts:12832,0.16401863217805465,0.3029015384950467,0.20161254045699104,0.08509323852583597,0.13958359892178077,0.10679045142229093
wp:posts:13047,0.2354138371905875,0.2568574328094554,0.03425615419754226,0.15446519403544637,0.19964252053934395,0.11936486122762421
substack:george-floyd-revolutions-and-the-path-to-justice,0.12381451538678633,0.12942044191333452,0.3721662268070889,0.12362435610401007,0.09495436443038875,0.15602009535839148
substack:shane-by-jack-schaefer,0.204917644584152,0.18254777552002757,0.22302480236989022,0.11205886024732503,0.14721926538835964,0.13023165189024571
substack:be-like-water-the-inspiring-legend-of-bruce-lee,0.20802889770906366,0.21634594764938675,0.13645986832303822,0.1516559591327775,0.16904147705060582,0.1184678501351279
wp:posts:13142,0.1465547592004399,0.3118072129341039,0.06756587505565309,0.16663557231499546,0.1518707174393336,0.15556586305547385
wp:posts:13215,0.11585110273070308,0.24303580781222808,0.22354922868642665,0.1257189845363584,0.11090363120637563,0.18094124502790798
wp:posts:13229,0.12161356420610181,0.19104887471552665,0.06075621142250948,0.3066914667835715,0.09996129174175207,0.2199285911305386
wp:posts:13268,0.22898302378781255,0.3026469500866026,0.08292331173775311,0.08596338995460738,0.1907805597197511,0.10870276471347318
substack:the-diversity-delusion-how-race-and-gender-pandering-corrupt-the-university-and-undermine-our-culture-by-heather-mac-donald,0.11331545465047217,0.10407547332033631,0.36335498834875546,0.1339602727509738,0.10382926580500149,0.18146454512446103
substack:britain-and-all-western-countries-should-support-hong-kongs-struggle-to-escape-chinese-oppression,0.12237109699032737,0.09542760401278105,0.40779529346118254,0.11588389685232482,0.0799920650108739,0.17853004367251038
wp:posts:13387,0.11309806424246369,0.25473937888779613,0.029423444943228266,0.2337995894957432,0.1785296438293073,0.19040987860146139
substack:firefly-by-joss-whedon,0.3172335135577523,0.10929709960697111,0.3270895693155762,0.03518430190623105,0.18384193693156833,0.027353578681901042
substack:kyle-steele-on-vandamme-academys,0.14158044625108304,0.1564968486789766,0.34823487460757935,0.10924689740579063,0.10687658731273367,0.13756434574383689
wp:posts:13541,0.12219424767698822,0.2828083552229146,0.10223075021602052,0.16979486462969415,0.14215739750540907,0.1808143847489736
substack:thank-you-big-tech-for-unfriending,0.1837964442770191,0.12635484584756218,0.3536937554555373,0.10339698448978371,0.11069995404048368,0.12205801588961382
wp:posts:13627,0.1482048382192797,0.2896435719394836,0.14308247809783534,0.0926907872767167,0.11674693317687698,0.2096313912898077
wp:posts:13817,0.16049616116286736,0.23748298906289805,0.14943214877195818,0.17334871713399963,0.08990692884394565,0.18933305502433115
substack:reimagining-capitalism-in-a-world-on-fire-by-rebecca-henderson,0.1784806904305778,0.16656398236171419,0.2812014204223129,0.1013221502203076,0.1982664909221955,0.074165265642892
wp:posts:13902,0.22126923856233685,0.300447455026321,0.0695210631577872,0.11171852426940168,0.15986952804240084,0.13717419094175248
substack:raise-a-glass-of-trader-joses-in,0.12323385223234305,0.24538049803827783,0.15525452068799833,0.1876750300506268,0.12464382035456355,0.16381227863619047
substack:heroes-legends-champions-why-heroism-matters-by-andrew-bernstein,0.10854897506177054,0.09747961543448892,0.5138448425434899,0.07187203687806432,0.08435405976809865,0.12390047031408775
substack:jeff-bezoss-beautiful-defense-of-american-entrepreneurialism,0.19434963261539276,0.12661286020762383,0.2788361783677585,0.10523869522052111,0.20025138486584404,0.09471124872285974
substack:black-lies-matter-why-lies-matter-to-the-race-grievance-industry-by-taleeb-starkes,0.11040533090573071,0.0758849025685039,0.512383715744732,0.09200027129705507,0.09994013314162166,0.1093856463423569
substack:animal-crossing-new-horizons-by-nintendo-epd,0.19567454927069222,0.1770356135279138,0.2222726591007493,0.12197435488970453,0.1602671000343903,0.12277572317655001
substack:and-then-he-shot-his-cousin-by-jeremiah-cobra,0.1550858572023839,0.08049231166992338,0.6159736681299919,0.03372195991202028,0.07709850878053123,0.03762769430514952
substack:to-black-lives-matter-no-lives-matter,0.11117334364760105,0.11194455622996431,0.33517116911466416,0.15176823185070937,0.09046045462992894,0.199482244527132
wp:posts:14022,0.12899717242817887,0.30985030333028746,0.11074923317011444,0.1044728659291929,0.1644939675930284,0.18143645754919782
substack:from-the-editor-fall-2020,0.07997238126687323,0.10298419193790165,0.514255501650462,0.0953167939120865,0.09153379418021289,0.11593733705246363
substack:the-assault-on-corporations,0.09844983755614763,0.14201319259303188,0.11173763342535882,0.2429855483691484,0.12125389181471288,0.28355989624160033
substack:john-singer-sargent-and-the-art-of-elegance,0.1651706547197966,0.20002967066115993,0.23225122991800437,0.09853009663507954,0.18261871542190852,0.1213996326440512
substack:isambard-kingdom-brunels-bridges-to-the-future,0.18929749278140307,0.1608963788937947,0.22683921519207906,0.09601749769407238,0.24941665190046544,0.07753276353818549
wp:posts:14066,0.2119517848227206,0.27841172261219127,0.13199806293262226,0.09906609090245869,0.16306155663783783,0.11551078209216936
substack:the-death-of-stalin-by-armando-iannucci,0.2717323895666776,0.12372340790500527,0.3625233085457129,0.03913694888715667,0.16997203391979762,0.032911911175649906
substack:remembering-grant-imahara-mythbuster,0.15089886316266002,0.1573451697564738,0.4214177698157259,0.08107811115803551,0.10290210755136812,0.08635797855573676
substack:we-cant-fight-racism-by-engaging-in-racism,0.12193393149842306,0.2192781409027778,0.23057736540654844,0.1671803666857106,0.09601444130701312,0.16501575419952685
wp:posts:14160,0.18033586468924928,0.20150691885592514,0.16777341350024338,0.10609110551266325,0.2040356713147162,0.1402570261272026
substack:cj-pearson-identifies-a-cause-of,0.12235487934769773,0.12738203278209836,0.2727765818008339,0.15389223990669218,0.13135783299517398,0.1922364331675038
substack:tom-bradys-first-handed-approach,0.1624777493012318,0.20783778916552043,0.27289042007504843,0.11016854273507631,0.14195641030873943,0.10466908841438366
substack:how-travel-can-foster-a-personal-renaissance,0.13327902499505245,0.23073198257991026,0.21974002813063606,0.14534596864414934,0.11009489129262513,0.1608081043576266
wp:posts:14339,0.11396670195487445,0.27532922000029136,0.12905083510791732,0.12242513307532878,0.1321686570907221,0.227059452770866
wp:posts:14385,0.18786737175730123,0.14771423164973319,0.229762011265024,0.13537500319177134,0.16530574635333303,0.13397563578283728
substack:facets-of-ayn-rand-memoirs-by-mary-ann-sures-and-charles-sures,0.18095950856620518,0.22231036341866436,0.15927603424254128,0.1143522293499025,0.13245989635548758,0.1906419680671991
wp:posts:14484,0.23109887915454214,0.17014034324211513,0.29676729238206584,0.06548306908038873,0.1657380925662222,0.07077232357466573
substack:mulan-2020-sullies-the-legacy-of-a-heroine,0.19004900046680848,0.103611898586113,0.5169647892259549,0.04610803885825088,0.08714834432372588,0.0561179285391471
substack:cynical-theories-how-activist-scholarship-made-everything-about-race-gender-and-identity-and-why-this-harms-everybody-by-helen-pluckrose-and-james-lindsay,0.14173839786050782,0.12901377524543642,0.39222451685538,0.10873832138556118,0.11415765952956565,0.11412732912354911
substack:the-assault-on-rideshare-companies-and-drivers,0.1270635527633498,0.1533217145196701,0.22449141569539457,0.19628598280784842,0.11599302734253114,0.18284430687120615
substack:reinventing-flight-an-interview-with-blake-scholl,0.2117550402104142,0.17740429275025063,0.2541991440292068,0.09576828558534142,0.19348330979656495,0.06738992762822192
substack:carl-barney-on-the-ayn-rand-institute,0.12454749009853697,0.09395839930046172,0.41061341695933945,0.1180369694987287,0.09026877142834534,0.16257495271458777
substack:bullies-looters-mobs-the-anti-american-essence-of-blm,0.14235677816566691,0.09067540641288634,0.480697266695386,0.1002249992741916,0.0908548333824375,0.09519071606943162
substack:three-symphonies-to-help-you-triumph,0.1876516348509568,0.24742811728389613,0.11389289462583504,0.1412959379908556,0.18910006627794804,0.12063134897050845
wp:posts:14719,0.2005369070198932,0.23929325923580155,0.09578180699514019,0.14385575045459814,0.14768458702686607,0.17284768926770083
substack:hcq-and-covid-19-what-does-the-evidence-show,0.18827323753582026,0.11291649837581662,0.3767706811108338,0.07586928732649406,0.18189035093759082,0.06427994471344449
substack:blazing-saddles-directed-by-mel-brooks,0.2352743222894867,0.11008810609949764,0.45390168472884046,0.039278985307629084,0.12596278530107127,0.03549411627347499
substack:thinking-critically-about-climate-change,0.23168882020853399,0.12924568057071384,0.2529310415790885,0.07274475382359757,0.25694844278976037,0.05644126102830553
substack:life-in-no-lockdown-sweden,0.1392844273470914,0.0923326945542473,0.49700460004864566,0.08608269576698267,0.102648982159694,0.08264660012333894
wp:posts:14854,0.23487696166399713,0.21433121751485987,0.0939627333399078,0.15695325413354308,0.1400400560920448,0.15983577725564732
substack:spotlight-by-tom-mccarthy-and-josh-singer,0.21432591911298515,0.09616148609531582,0.4970723191187437,0.03432259030979204,0.1266399363054378,0.031477749057725574
substack:the-property-species-mine-yours-and-the-human-mind-by-bart-j-wilson,0.10097423519731223,0.2109948792374248,0.03031383009683726,0.16989794052630142,0.25012596552468197,0.23769314941744224
substack:from-the-editor-winter-2020,0.1322549069153254,0.14777055632175173,0.2881367527136758,0.1635889028294388,0.08258981223199324,0.18565906898781503
substack:sweden-hasnt-failed-its-people-it-has-protected-their-rights,0.17992838346791779,0.12588639044983063,0.26456239970147655,0.1366313418867986,0.15010331752784975,0.1428881669661266
substack:the-immorality-of-universal-basic-income,0.17316408985879886,0.1887230671090545,0.11551381261834968,0.15282654262321776,0.23877428611954768,0.1309982016710316
wp:posts:15011,0.15457096555519462,0.3171779123122856,0.02805890907001842,0.18395448169155537,0.16849621760356343,0.14774151376738273
substack:corporations-and-political-corruption-the-curse-of-cronyism-and-how-to-end-it,0.10652150932948416,0.14669684307613703,0.08855819256749355,0.20395373068547437,0.22991493044050193,0.22435479390090898
substack:the-pattern-day-trader-rule-hinders-financial-independence,0.13194259650870976,0.21662004362836026,0.1215839113779338,0.1920839699432958,0.1418326807672688,0.19593679777443146
substack:ex-muslims-on-the-front-lines-in-the-battle-for-civil-society,0.189938964162802,0.12195192036985025,0.3585652306140489,0.0837232308886408,0.17585880023045317,0.06996185373420497
substack:five-phenomenal-long-form-rock-songs,0.23650521140183442,0.17113832199014983,0.15758908142540357,0.087272401804025,0.259939817202049,0.08755516617653819
wp:posts:15014,0.12509957572908212,0.2259156018210013,0.03307585874550342,0.27025331526007,0.17882921862629703,0.16682642981804607
wp:posts:15150,0.17001942631384667,0.30000535398428346,0.20503660179685454,0.09002003917282447,0.15731967384799675,0.07759890488419406
substack:your-new-alternative-for-advancing,0.07235229130215788,0.09475770118010708,0.4167445296903425,0.14722598062704878,0.05531074969463023,0.2136087475057135
substack:ordinary-people-1980-directed-by-robert-redford,0.2291703045681173,0.1299311131240898,0.35291665528184524,0.058071949188103114,0.17609597502429156,0.05381400281355302
wp:posts:15242,0.22855537625926506,0.21822603481104919,0.1587231919058277,0.07575487369323196,0.17620362983315138,0.14253689349747464
wp:posts:15269,0.09691870967846453,0.16445029239839365,0.20816072396334265,0.19615561039915802,0.09693769111806497,0.23737697244257613
substack:was-breonna-taylor-a-victim-of-systemic-racism,0.1348273341363612,0.07490501037538908,0.5885365785978661,0.05876059098100622,0.0832207314483838,0.05974975446099367
substack:chernobyl-by-craig-mazin,0.2085041316759298,0.16244194193338965,0.2838470882787712,0.08776619263613678,0.17848549340571337,0.07895515207005917
substack:the-meritocracy-trap-by-daniel-markovits,0.14996928646991464,0.10471155245097258,0.44218475574361993,0.09081466487734466,0.12358690058359822,0.08873283987454988
wp:posts:15350,0.12538413398072787,0.31952052644423673,0.034706242444026696,0.1982059181331035,0.09860299299064054,0.22358018600726473
substack:nintendo-ends-mario-tocracy-with,0.18898560044380305,0.12371715095770855,0.429787781324741,0.054352168737160075,0.14690010738043857,0.056257191156148835
substack:capitalisms-greatest-hits-the-top,0.12951251627044452,0.21551335106034186,0.12399794002129377,0.20371718098390632,0.18039826009361656,0.14686075157039705
substack:cdc-recommends-against-americans,0.15946661770014248,0.19205047313864437,0.2582072284174975,0.1211977774378913,0.14152066955076745,0.1275572337550567
wp:posts:15424,0.2177282267273008,0.1979267523623759,0.2815352357280774,0.07508749452198689,0.15596512793234552,0.07175716272791352
wp:conferences:36878,0.13336916841545052,0.18487561626869098,0.22844788462015322,0.1258840344318107,0.10566148362340257,0.2217618126404921
wp:posts:15457,0.2111335766045734,0.2282673743712098,0.09489462041754483,0.12910365372109325,0.157309006140154,0.1792917687454246
substack:how-tos-con-changed-my-life,0.14960674711688743,0.15498084300093387,0.36724729632168657,0.11292867121203817,0.09393291394942495,0.12130352839902894
substack:the-revenant-by-michael-punke,0.20649241068846216,0.1256863709245114,0.44048355475928436,0.04408793351967875,0.14188980981648336,0.041359920291579956
substack:five-amazing-things-that-happened-in-2020,0.13051904039110182,0.17855784038148811,0.3452371291336603,0.11347662543882721,0.1098293501064293,0.12238001454849355
wp:posts:15482,0.18099736693957932,0.233948532550805,0.1474379264473716,0.13768052968739236,0.12195076738189119,0.17798487699296053
wp:posts:15527,0.17914431704235892,0.20123556574303336,0.14418489982638236,0.17738956509076848,0.18492705738744744,0.11311859491000954
substack:freedom-an-unruly-history-by-annelien-de-dijn,0.1438716988898624,0.11920840652118649,0.32955089462735093,0.11346897178847512,0.15604604235947533,0.13785398581364972
wp:posts:15689,0.2533076077202045,0.23061215084819173,0.07935412679142774,0.08806154150744719,0.2314506312072385,0.11721394192549003
substack:hercules-directed-by-ron-clements-and-john-musker,0.24935932664844304,0.10500772726610659,0.42484210901671077,0.03785843575074282,0.14937331388862568,0.03355908742937117
wp:posts:15738,0.14956662476155172,0.23289867060867256,0.08047945657439923,0.16315652282383394,0.20043180260277987,0.1734669226287627
wp:posts:15819,0.18763176817780122,0.3175498760143546,0.05110253177610655,0.12715557353869078,0.19016783579860982,0.12639241469443713
wp:posts:15863,0.13918707940442265,0.23975627669861022,0.18631996347991817,0.1168520298811469,0.10111450572828838,0.21677014480761364
substack:on-accusations-of-racism-in-the-classical-music-industry,0.2460550698451423,0.1253806940128573,0.3704043349743076,0.04778526040957658,0.1642441854974188,0.04613045526069744
substack:wonder-woman-1984-written-and-directed-by-patty-jenkins,0.2147300026557342,0.13682912835959835,0.4323380267668534,0.052410697904817394,0.10703323867678366,0.05665890563621298
substack:per-worker-productivity-compared-fossil-fuels-versus-wind-and-solar,0.206302231155735,0.14244073856902056,0.11001140353653308,0.0890760893799169,0.3933957611642948,0.058773776194499534
substack:george-reisman-on-ludwig-von-mises-ayn-rand-and-capitalism,0.15569874256467525,0.11555670198845909,0.29893745075578076,0.1348242061998314,0.15397806957912002,0.14100482891213345
substack:a-glorious-liberty-frederick-douglass-and-the-fight-for-an-antislavery-constitution-by-damon-root,0.17370447376329448,0.10763861617380817,0.4561316781667707,0.0702020929798503,0.12611336749125385,0.06620977142502249
substack:the-iron-lady-written-by-abi-morgan,0.24329538429297146,0.14288534454974997,0.32338865841121867,0.0705032558423758,0.16422264213947085,0.05570471476421324
wp:posts:16191,0.14960195424248404,0.24052666583825022,0.28798363331203053,0.09471946278577438,0.06546495694509998,0.16170332687636088
substack:from-the-editor-spring-2021,0.10186606356618226,0.08865891257243533,0.4364631040893071,0.12428615840255183,0.07695358944630858,0.17177217192321498
wp:posts:16270,0.08361240957248288,0.15060304444644892,0.29342048413720156,0.12695449916553286,0.05484934749729939,0.29056021518103436
wp:posts:16222,0.2078353914186834,0.28984961084759997,0.12187399128430017,0.08742140528769392,0.18740122324215014,0.10561837791957263
wp:posts:16370,0.15051055339706945,0.24262773644789642,0.04764799644067803,0.18301496544583185,0.25298896788868536,0.12320978037983885
substack:walter-williams-intransigent-individualist,0.22424504513015037,0.11529655113415499,0.2631366183098955,0.11660968604498888,0.1745649786134578,0.10614712076735235
substack:common-sense-for-objectivists-five-reasons-for-fans-of-ayn-rand-to-study-thomas-reid,0.12244011740090706,0.14883651802658054,0.2021805177103093,0.1934785240109807,0.1360801728692531,0.19698414998196936
substack:phineas-and-ferb-by-dan-povenmire-and-jeff-swampy-marsh,0.22109195130174078,0.1574362148703017,0.35363589657275046,0.06258332790251901,0.14490774850458085,0.060344860848107154
substack:sophocles-oedipus-the-king-a-new-verse-translation-by-david-kovacs,0.17375795976111194,0.12176489263734357,0.4124835417220259,0.0726018850807941,0.1298379131259914,0.08955380767273306
wp:posts:16647,0.24348707386818655,0.2322059042200996,0.1727903367748972,0.10605801999605656,0.1294951902546835,0.11596347488607672
substack:secrets-of-the-magna-carta-written-by-martin-durkin,0.17651056379387373,0.1505741453031198,0.2848647062752381,0.10681175752385319,0.1958713043072418,0.08536752279667337
substack:wandavision-created-by-jac-schaeffer,0.2104877903942432,0.11230566873249996,0.426952522132206,0.05036092292435498,0.1502082324580303,0.04968486335866543
wp:posts:16816,0.19040434729006184,0.23011098944974637,0.11682922869361843,0.10298347958240513,0.22090110085033068,0.13877085413383747
substack:letter-to-the-editor-where-are-the,0.13763579957601874,0.1403894045666585,0.2779481293422838,0.1613826460302798,0.1464891282322722,0.13615489225248711
substack:celebrating-progress-and-combating-complacency-an-interview-with-virginia-postrel,0.13206281531362435,0.10668769962686526,0.47250277694187853,0.09839155746294936,0.0883684373098907,0.101986713344792
substack:end-the-injustice-of-civil-asset-forfeiture,0.16532726438491788,0.18429749959355446,0.26365358829419305,0.13571712323074636,0.14713918316399421,0.10386534133259415
wp:posts:16510,0.2086557742951022,0.24047687320552244,0.06849280250531992,0.09897769024846616,0.29279330791755637,0.09060355182803291
wp:posts:17128,0.21000436271183578,0.2783868688488679,0.038788582027152615,0.14929511964545758,0.179859312473698,0.14366575429298814
wp:posts:17187,0.13684996858228118,0.3121443204289743,0.05117135560059895,0.1530041817166134,0.1269003833713796,0.21992979030015272
wp:posts:17247,0.18521880223006762,0.3230372502618278,0.0712794264643425,0.12318957915444696,0.17090001659735773,0.12637492529195765
substack:we-the-living-vs-lockdowns,0.15967278978903413,0.13359749674086369,0.3312310264737778,0.12358697845890068,0.12983461257958273,0.12207709595784139
wp:posts:17321,0.28654602130195556,0.25717833010830426,0.17511535994436034,0.06562011996174048,0.1518537993863051,0.06368636929733432
substack:the-free-world-art-and-thought-in-the-cold-war-by-louis-menand,0.18019200154996062,0.15906263843415522,0.3264120715694242,0.07392502527311333,0.184746985031495,0.07566127814185168
wp:posts:17373,0.30756221206236795,0.22310958029615754,0.17986376065986256,0.09118194058932937,0.09968390206844523,0.09859860432383707
substack:gamestop-the-failed-crusade-against-wealth-producers,0.1464378738517818,0.1825480830111372,0.23361688401801878,0.1497142530410991,0.12688993869230872,0.16079296738565443
substack:the-anti-progress-crusade-against-flight,0.22656292325387578,0.13231357769825977,0.28682501050028697,0.09750411953708193,0.1812319527603728,0.07556241625012274
wp:posts:17383,0.20318499778104873,0.24315323297681588,0.06095464186428675,0.1262623296980049,0.26443630272850427,0.10200849495133946
substack:creating-christ-how-roman-emperors-invented-christianity-by-james-valliant-and-warren-fahy,0.17727006425036668,0.1257435414097349,0.4447842382055431,0.07504548120429752,0.1139672823646508,0.06318939256540726
substack:what-killed-by-michael-brown-by-shelby-steele,0.17529814690861642,0.092627068416585,0.46203608701251586,0.07770697296341501,0.11688898900727185,0.07544273569159575
wp:posts:17428,0.1963353206944582,0.29731814014558294,0.10472762768238826,0.08695556417553676,0.17967745871315913,0.13498588858887492
substack:representation-and-inclusion-standards-the-end-of-the-oscars,0.180277147088241,0.16442298712205627,0.3565669931831415,0.08650048993347283,0.12307170429725454,0.08916067837583369
substack:a-private-rail-renaissance-percolates-after-fifty-years-of-amtrak-failures,0.12820082751763467,0.13156381015138444,0.5232764374353535,0.0687020772542909,0.08456223255621621,0.0636946150851203
substack:wall-street-1987-by-stanley-weiser-and-oliver-stone,0.21933526340013562,0.1384876109556266,0.41525452790379763,0.049959486223476304,0.13395465430166784,0.043008457215296156
substack:the-book-that-helped-me-find-purpose-in-life,0.157588013774626,0.19350981646269508,0.1213808628488268,0.16318444564210347,0.21777604288444244,0.14656081838730634
wp:posts:17484,0.2239898017214273,0.2824377188105067,0.13013265498400337,0.08720716294231323,0.16154675904784538,0.11468590249390394
wp:posts:17494,0.11146454459378376,0.23766490630162268,0.19341358739138242,0.11931862651165935,0.08826399949730135,0.2498743357042504
substack:the-god-delusion-by-richard-dawkins,0.13369508943313219,0.1764943675580507,0.19662193943101608,0.1875110920020643,0.16687579706741065,0.13880171450832612
substack:from-the-editor-summer-2021,0.10149851133946945,0.15813591552939119,0.4889305730042877,0.1067406917685784,0.06280843062321464,0.08188587773505873
substack:ibsens-kingdom-the-man-and-his-works-by-evert-sprinchorn,0.20057015377173518,0.14505759064372636,0.33584377724889314,0.06895737570419028,0.18356322244430726,0.06600788018714777
wp:posts:17610,0.14906949158308105,0.34767450179998877,0.03101356890542033,0.1651404478930913,0.20050618104386517,0.10659580877455324
wp:posts:17617,0.12827944486360904,0.22966385510366313,0.10379252613832948,0.14904825385022444,0.1408816344255612,0.2483342856186128
wp:posts:17641,0.08423609267042845,0.09877407342032277,0.34103938216029916,0.11281356615869698,0.05209489534734049,0.31104199024291224
substack:a-woke-new-world,0.09798750852909874,0.08116901181352161,0.5340954354537317,0.10013777347552785,0.062310088008514265,0.12430018271960579
substack:michael-crichton-jurassic-renaissance-man,0.2304524825565867,0.1953154135983101,0.224546276939815,0.08937811218380497,0.14558152948226077,0.1147261852392224
substack:desantiss-big-tech-bill-is-actually-a-step-closer-to-the-world-orwell-feared,0.12843601115636089,0.08942282004576352,0.49410547678912786,0.09051495413969865,0.10271055426452642,0.09481018360452254
substack:reach-the-heights-you-dream-of,0.13536247068033938,0.18978920666329935,0.13061102171255792,0.18533687212005415,0.19552302921097509,0.16337739961277414
wp:posts:17719,0.129532350413611,0.22020490200706977,0.14042604726086427,0.13500104264070276,0.1153099239068134,0.2595257337709388
substack:the-words-that-made-us-americas-constitutional-conversation-1760-1840-by-akhil-reed-amar,0.10337171552689843,0.06191814597334827,0.6530643842389482,0.06095038778056365,0.0525516534562717,0.06814371302396989
substack:from-sawdust-to-stardust-jackie-cochrans-soaring-achievements,0.20661213965164102,0.14020685695660884,0.355501787521083,0.08302805279979852,0.14498149461902898,0.06966966845183968
substack:biden-the-capitalist-who-isnt,0.16884633046525052,0.15423268664658302,0.31797573433744636,0.11123100734127794,0.13423672209858536,0.11347751911085653
wp:posts:17863,0.15894666418789208,0.23085689717970156,0.1299166531088689,0.11304498971088178,0.19279206013219197,0.1744427356804637
substack:barbara-corcorans-excellent-advice,0.20817802694753393,0.12596051505597813,0.3464947827212107,0.0841485674773226,0.17241671434172584,0.06280139345622891
substack:tangled-directed-by-nathan-greno-and-byron-howard,0.24656734621698448,0.1481709316410708,0.38929949949495424,0.04951546142532747,0.11629107528866503,0.050155685932997726
wp:posts:17897,0.1396022759038374,0.2514733196096565,0.1704152969065984,0.14256923716844125,0.11695590696620095,0.1789839634452654
substack:boom-supersonic-flight-is-back-in,0.1746570010900309,0.1581415286732796,0.2844177039316792,0.11442837416957237,0.1732407518078998,0.09511464032753823
wp:posts:17962,0.18133014852292081,0.2772375570783752,0.029402014325736536,0.21292207263146726,0.1631946689554576,0.13591353848604248
substack:banning-evictions-means-violating-property-rights,0.1547702866683562,0.11377650446399215,0.42213022983796095,0.11076422438059633,0.09866690235263778,0.09989185229645677
substack:on-juneteenth-lets-celebrate-the-atlases-of-abolition,0.09066239460756158,0.04845602485217116,0.7170643506418921,0.043254855048114146,0.048850509270936295,0.05171186557932475
substack:thank-you-dan-wootton-and-gb-news-for-challenging-the-lockdowns,0.14034698651549643,0.1453869049655672,0.30930635684682234,0.136714694980657,0.134645644786593,0.1335994119048639
wp:posts:18033,0.20606905816029247,0.22807910629209605,0.18548764120843847,0.103150663793249,0.14933614529565872,0.1278773852502651
substack:adam-grant-on-clear-thinking-persuasive-writing-and-rational-self-interest,0.09034531958094082,0.1565196380690306,0.15336729417278502,0.23610279281307509,0.09745986376270838,0.2662050916014601
substack:justice-thomas-points-out-the-feds,0.12143858569863393,0.07740801444983528,0.5424062853464047,0.08891420618274862,0.0810035126560634,0.08882939566631388
wp:posts:18241,0.19441233584431017,0.2793563728813847,0.14849467077726214,0.09642932911772141,0.13725898199000997,0.14404830938931168
substack:operation-pedestal-the-fleet-that-battled-to-malta-1942-by-max-hastings,0.17952366743671316,0.145325177862998,0.39777309739966876,0.08208815572940031,0.12475234810373384,0.07053755346748589
wp:posts:18283,0.06799610594778559,0.10633072093462424,0.29677290527511674,0.12069847516442095,0.043088966856937215,0.3651128258211152
wp:posts:18286,0.09139856463055368,0.1961399814667065,0.19708790092429276,0.11786725723940066,0.10657809377239329,0.290928201966653
wp:posts:18295,0.21533917844949266,0.27621968194643054,0.08234422781086612,0.13156740261273073,0.15551824724500624,0.1390112619354737
wp:posts:18305,0.14702788678363454,0.16747628563631167,0.3238305787927975,0.11224009082833754,0.0787345905404613,0.17069056741845745
wp:posts:18311,0.1414384893959836,0.24489899574321364,0.087993218313633,0.13450685012988026,0.13859374030647786,0.2525687061108115
substack:two-complete-novels-of-the-american-west-hot-iron-and-the-time-it-never-rained-by-elmer-kelton,0.13905034692549728,0.1383834091181306,0.3960930009261098,0.09302903658864933,0.08531542650971588,0.14812877993189727
